name_file,min_energy,pseudo_energy,log_min_evalue,covarying_bp,MPI,average_MFE_sample,sd_sample,zscore,sci
MT_4339_4626_24_75.6_0.2_0.57_40.3_2.9_158_+.aln,-0.03989547038327526,-0.11243902439024392,-0.6477672996478689,0.0,75.6,-0.11013937282229964,8.74,-1.58,1.0885
MT_663_936_24_78.1_0.2_0.51_45.5_6.6_430_-.aln,-0.1671062271062271,-0.24556776556776558,-14.066344190000537,9.0,78.1,-0.26567765567765567,9.5,-4.31,1.3969
MT_4309_4587_24_77.0_0.2_0.53_39.9_3.3_231_+.aln,-0.06805755395683454,-0.13838129496402876,-3.0824325278196945,1.0,77.0,-0.13320143884892086,9.56,-2.31,1.2445
MT_4295_4541_24_78.7_0.2_0.49_39.5_3.7_266_+.aln,-0.09105691056910568,-0.16272357723577235,-3.057964153020242,1.0,78.7,-0.14317073170731706,10.88,-2.66,1.5411
MT_4296_4583_24_77.8_0.2_0.51_39.0_3.2_252_+.aln,-0.07550522648083624,-0.14278745644599303,-3.070528962074549,1.0,77.8,-0.13445993031358885,10.16,-2.53,1.2945
MT_4251_4517_24_82.0_0.2_0.42_38.1_5.5_298_+.aln,-0.10338345864661654,-0.1699248120300752,-3.16139204109983,1.0,82.0,-0.1701503759398496,9.75,-2.98,1.6396
MT_4339_4626_24_75.6_0.2_0.57_40.3_2.9_131_-.aln,-0.07787456445993032,-0.13041811846689896,-0.6697567308476536,0.0,75.6,-0.17313588850174216,8.33,-1.31,0.8701
MT_4295_4541_24_78.7_0.2_0.49_39.5_3.7_289_-.aln,-0.13991869918699187,-0.17060975609756096,-1.6408534869960432,1.0,78.7,-0.20508130081300815,9.04,-2.89,1.2268
MT_4309_4587_24_77.0_0.2_0.53_39.9_3.3_257_-.aln,-0.11043165467625898,-0.15971223021582734,-1.6004785678238562,1.0,77.0,-0.1884892086330935,8.89,-2.57,1.0788
MT_3912_3979_24_81.9_0.2_0.42_46.6_0.0_7_+.aln,-0.04477611940298507,-0.1491044776119403,0.3638638352510055,0.0,81.9,-0.18880597014925374,4.9,-0.07,1.0345
MT_3657_3763_24_81.6_0.2_0.43_44.3_0.0_97_+.aln,-0.07311320754716981,-0.1380188679245283,0.3224963275974741,0.0,81.6,-0.1570754716981132,6.31,-0.97,1.3055
MT_4152_4411_24_80.9_0.2_0.44_37.6_5.3_321_+.aln,-0.0642084942084942,-0.13428571428571429,-3.378221526348845,1.0,80.9,-0.1108108108108108,7.07,-3.21,1.3643
MT_4296_4583_24_77.8_0.2_0.51_39.0_3.2_222_-.aln,-0.11944250871080139,-0.15557491289198605,-1.5257735344953272,1.0,77.8,-0.200801393728223,9.66,-2.22,1.0884
MT_4248_4517_24_82.0_0.2_0.42_38.6_5.4_269_+.aln,-0.10223048327137546,-0.16802973977695168,-3.1094543560067818,1.0,82.0,-0.16427509293680295,11.21,-2.69,1.6389
MT_3640_3780_24_80.4_0.2_0.46_43.4_0.0_81_+.aln,-0.05828571428571429,-0.1235,0.36764287062913825,0.0,80.4,-0.14985714285714286,6.06,-0.81,1.0986
MT_4251_4517_24_82.0_0.2_0.42_38.1_5.5_240_-.aln,-0.14097744360902256,-0.17586466165413533,-1.6303222544227194,1.0,82.0,-0.23327067669172932,9.3,-2.4,1.2609
MT_3640_3780_24_80.4_0.2_0.46_43.4_0.0_94_-.aln,-0.09178571428571429,-0.12707142857142856,0.5834119001575904,0.0,80.4,-0.19128571428571428,6.59,-0.94,0.9229
MT_3634_3852_24_77.1_0.2_0.54_43.2_0.0_60_+.aln,-0.013990825688073394,-0.11298165137614678,-1.1913279606608178,1.0,77.1,-0.11380733944954127,7.53,-0.6,0.9396
MT_3282_3486_24_76.2_0.2_0.55_41.1_2.0_113_+.aln,-0.036617647058823526,-0.10764705882352942,0.37567824258126886,0.0,76.2,-0.10269607843137254,8.27,-1.14,0.9897
MT_3421_3709_24_74.5_0.2_0.59_45.7_0.0_177_+.aln,-0.04,-0.11819444444444444,0.4254315035760769,0.0,74.5,-0.09847222222222222,9.73,-1.77,1.0787
MT_3634_3852_24_77.1_0.2_0.54_43.2_0.0_28_-.aln,-0.06756880733944955,-0.10692660550458714,-1.006434602638236,0.0,77.1,-0.1724311926605505,8.57,-0.29,0.6948
MT_3223_3313_24_80.1_0.2_0.46_40.3_5.2_197_+.aln,-0.13733333333333334,-0.16633333333333333,-6.781251863331458,2.0,80.1,-0.17433333333333334,5.92,-1.97,1.4851
MT_4152_4411_24_80.9_0.2_0.44_37.6_5.3_174_-.aln,-0.11027027027027027,-0.1381081081081081,-1.9483459158867136,1.0,80.9,-0.19447876447876447,8.03,-1.74,0.9957
MT_3223_3313_24_80.1_0.2_0.46_40.3_5.2_202_-.aln,-0.14777777777777779,-0.16277777777777777,-6.620841387481282,3.0,80.1,-0.17844444444444443,5.87,-2.03,1.3603
MT_4248_4517_24_82.0_0.2_0.42_38.6_5.4_206_-.aln,-0.14033457249070633,-0.17390334572490707,-1.663520253042004,1.0,82.0,-0.23144981412639404,10.86,-2.06,1.237
MT_3282_3486_24_76.2_0.2_0.55_41.1_2.0_48_-.aln,-0.05181372549019608,-0.14034313725490197,-0.36459568004047394,0.0,76.2,-0.17186274509803923,7.68,-0.48,0.7675
MT_3215_3374_24_74.8_0.2_0.59_39.9_3.0_256_+.aln,-0.08257861635220126,-0.13,-7.342077380299121,2.0,74.8,-0.11075471698113207,6.33,-2.56,1.2802
MT_3161_3381_24_70.8_0.2_0.7_39.1_5.4_293_+.aln,-0.06145454545454545,-0.12263636363636364,-7.68657784321293,2.0,70.8,-0.08677272727272727,7.32,-2.93,1.167
MT_3138_3364_24_70.7_0.2_0.7_38.9_6.0_466_+.aln,-0.09473451327433628,-0.1374778761061947,-7.62230953916868,3.0,70.7,-0.08907079646017699,6.95,-4.66,1.4209
MT_3215_3374_24_74.8_0.2_0.59_39.9_3.0_125_-.aln,-0.07754716981132076,-0.12660377358490565,-7.580128476477478,3.0,74.8,-0.15031446540880503,6.54,-1.25,0.9286
MT_3136_3367_24_70.9_0.2_0.7_38.6_5.9_385_+.aln,-0.09086580086580086,-0.1403896103896104,-7.447622627419617,3.0,70.9,-0.09731601731601731,8.05,-3.85,1.3818
MT_3421_3709_24_74.5_0.2_0.59_45.7_0.0_26_-.aln,-0.06642361111111111,-0.10715277777777778,0.7206553565517244,0.0,74.5,-0.16489583333333335,9.45,-0.26,0.6538
MT_3135_3366_24_70.9_0.2_0.7_38.6_5.9_424_+.aln,-0.09294372294372294,-0.14034632034632036,-7.589044025875326,3.0,70.9,-0.09567099567099567,7.49,-4.24,1.3999
MT_3161_3381_24_70.8_0.2_0.7_39.1_5.4_178_-.aln,-0.07059090909090909,-0.13304545454545455,-8.047548541747004,3.0,70.8,-0.13313636363636364,8.46,-1.78,0.8798
MT_3138_3364_24_70.7_0.2_0.7_38.9_6.0_345_-.aln,-0.10176991150442478,-0.1484513274336283,-8.705888849976024,4.0,70.7,-0.135,7.45,-3.45,1.0457
MT_3136_3367_24_70.9_0.2_0.7_38.6_5.9_385_-.aln,-0.10259740259740259,-0.146017316017316,-9.175705559730073,4.0,70.9,-0.1308225108225108,7.04,-3.85,1.0306
MT_3131_3376_24_71.1_0.2_0.69_39.5_5.6_434_+.aln,-0.096,-0.1324081632653061,-7.727510918275771,3.0,71.1,-0.10077551020408164,7.19,-4.35,1.3085
MT_3129_3366_24_71.6_0.2_0.68_38.9_5.8_371_+.aln,-0.10447257383966245,-0.1357805907172996,-7.528479464304499,3.0,71.6,-0.10388185654008439,8.7,-3.71,1.3864
MT_3135_3366_24_70.9_0.2_0.7_38.6_5.9_379_-.aln,-0.10259740259740259,-0.146017316017316,-8.890482197830575,4.0,70.9,-0.13523809523809524,6.89,-3.79,1.0293
MT_3122_3380_24_72.3_0.2_0.66_39.4_5.3_374_+.aln,-0.08461240310077518,-0.13810077519379846,-7.619826760718191,3.0,72.3,-0.10271317829457365,8.28,-3.74,1.2691
MT_3102_3374_24_72.4_0.2_0.66_38.7_5.4_451_+.aln,-0.09683823529411764,-0.13933823529411765,-8.094171211607643,4.0,72.4,-0.10183823529411765,8.33,-4.51,1.4058
MT_3131_3376_24_71.1_0.2_0.69_39.5_5.6_346_-.aln,-0.09591836734693877,-0.14604081632653063,-8.848424850858281,4.0,71.1,-0.13959183673469389,7.15,-3.46,0.9769
MT_3129_3366_24_71.6_0.2_0.68_38.9_5.8_343_-.aln,-0.10886075949367088,-0.14616033755274263,-9.020748084642042,4.0,71.6,-0.14628691983122363,7.41,-3.43,1.0165
MT_3101_3378_24_72.6_0.2_0.66_38.5_5.3_437_+.aln,-0.09732851985559567,-0.1411913357400722,-8.102648965833096,4.0,72.6,-0.11086642599277978,8.32,-4.37,1.3904
MT_3122_3380_24_72.3_0.2_0.66_39.4_5.3_345_-.aln,-0.08449612403100776,-0.15744186046511627,-8.558482388074394,4.0,72.3,-0.14736434108527133,6.95,-3.45,0.9551
MT_3097_3378_24_72.9_0.2_0.65_38.3_5.2_509_+.aln,-0.09629893238434163,-0.1408185053380783,-8.060398388996138,4.0,72.9,-0.10313167259786477,7.6,-5.09,1.3969
MT_3102_3374_24_72.4_0.2_0.66_38.7_5.4_352_-.aln,-0.11158088235294118,-0.1469485294117647,-8.572944178872357,5.0,72.4,-0.15227941176470589,8.54,-3.52,1.0998
MT_3093_3365_24_73.5_0.2_0.64_38.9_5.4_412_+.aln,-0.10113970588235295,-0.14746323529411764,-8.33417707211515,4.0,73.5,-0.1188235294117647,8.81,-4.12,1.4785
MT_3089_3342_24_73.8_0.2_0.63_38.7_5.7_455_+.aln,-0.1091304347826087,-0.1558893280632411,-8.322911590475504,4.0,73.8,-0.12450592885375494,8.01,-4.56,1.4935
MT_3101_3378_24_72.6_0.2_0.66_38.5_5.3_413_-.aln,-0.11072202166064983,-0.14805054151624547,-8.65361377003799,5.0,72.6,-0.145956678700361,7.83,-4.14,1.0875
MT_3088_3366_24_73.8_0.2_0.63_39.2_5.3_418_+.aln,-0.10435251798561151,-0.1514748201438849,-8.474811316238457,4.0,73.8,-0.12320143884892086,9.06,-4.18,1.4724
MT_3093_3365_24_73.5_0.2_0.64_38.9_5.4_455_-.aln,-0.11669117647058823,-0.15397058823529414,-8.793938182877563,5.0,73.5,-0.16191176470588234,6.76,-4.55,1.1515
MT_3097_3378_24_72.9_0.2_0.65_38.3_5.2_378_-.aln,-0.1095017793594306,-0.14758007117437721,-8.627771259874292,5.0,72.9,-0.1509964412811388,8.19,-3.78,1.0868
MT_3053_3135_24_93.0_0.1_0.17_45.0_1.0_163_+.aln,-0.2279268292682927,-0.1846341463414634,0.46655920625479697,0.0,93.0,-0.3015853658536585,5.6,-1.63,1.7344
MT_3089_3342_24_73.8_0.2_0.63_38.7_5.7_388_-.aln,-0.12205533596837945,-0.15371541501976285,-9.138348518651195,5.0,73.8,-0.16881422924901185,7.37,-3.88,1.1683
MT_3053_3135_24_93.0_0.1_0.17_45.0_1.0_119_-.aln,-0.19121951219512195,-0.16878048780487806,0.44918517072768466,0.0,93.0,-0.29341463414634145,5.44,-1.19,1.5754
MT_3060_3322_24_77.2_0.2_0.55_40.3_5.6_444_+.aln,-0.14545801526717558,-0.18557251908396946,-8.326204324365815,4.0,77.2,-0.18099236641221375,9.08,-4.44,1.6115
MT_2999_3059_24_93.0_0.1_0.15_43.6_1.5_229_+.aln,-0.20583333333333334,-0.2225,-1.6031000681570708,1.0,93.0,-0.24266666666666667,4.87,-2.29,1.7546
MT_2999_3059_24_93.0_0.1_0.15_43.6_1.5_185_-.aln,-0.1635,-0.23550000000000001,-1.5514791835427053,1.0,93.0,-0.24800000000000003,4.9,-1.85,1.9151
MT_3029_3189_24_84.9_0.2_0.36_41.4_3.7_259_+.aln,-0.1633125,-0.21037499999999998,-6.398911743157334,2.0,84.9,-0.2485,7.97,-2.59,1.8363
MT_2982_3098_24_95.7_0.1_0.09_47.9_0.8_219_+.aln,-0.2614655172413793,-0.1886206896551724,-1.9147558156058433,1.0,95.7,-0.34249999999999997,5.69,-2.19,1.5862
MT_2982_3098_24_95.7_0.1_0.09_47.9_0.8_149_-.aln,-0.2557758620689655,-0.16465517241379313,-1.5271572852629673,1.0,95.7,-0.32568965517241383,7.38,-1.49,1.4917
MT_3088_3366_24_73.8_0.2_0.63_39.2_5.3_346_-.aln,-0.11104316546762591,-0.1581294964028777,-8.861195389627987,5.0,73.8,-0.16906474820143885,8.37,-3.46,1.1245
MT_3058_3311_24_77.9_0.2_0.53_40.6_5.7_473_+.aln,-0.1524901185770751,-0.19217391304347825,-8.065802629272216,4.0,77.9,-0.18482213438735176,8.76,-4.73,1.6265
MT_3029_3189_24_84.9_0.2_0.36_41.4_3.7_234_-.aln,-0.1806875,-0.1903125,-9.671854938123575,2.0,84.9,-0.262875,7.96,-2.34,1.7174
MT_2925_2979_24_93.5_0.1_0.15_43.0_1.4_56_+.aln,-0.175,-0.13574074074074075,-0.8382009124382297,0.0,93.5,-0.2555555555555556,5.2,-0.57,1.656
MT_2925_2979_24_93.5_0.1_0.15_43.0_1.4_83_-.aln,-0.1935185185185185,-0.15888888888888889,-0.9882181694518932,0.0,93.5,-0.2753703703703704,5.03,-0.83,1.5712
MT_3060_3322_24_77.2_0.2_0.55_40.3_5.6_392_-.aln,-0.1435114503816794,-0.17946564885496186,-9.04910866371776,5.0,77.2,-0.20450381679389312,8.65,-3.92,1.3147
MT_2932_3105_24_95.0_0.1_0.11_45.3_0.9_131_+.aln,-0.23104046242774565,-0.16606936416184973,-2.2416892722990243,1.0,95.0,-0.33439306358381504,8.31,-1.31,1.5876
MT_2915_3100_24_95.2_0.1_0.11_46.1_0.9_185_+.aln,-0.23848648648648646,-0.17356756756756755,-2.5701702319846764,2.0,95.2,-0.3363243243243243,7.26,-1.85,1.6138
MT_3058_3311_24_77.9_0.2_0.53_40.6_5.7_438_-.aln,-0.15308300395256916,-0.19031620553359682,-8.793673444932073,4.0,77.9,-0.22134387351778656,7.68,-4.39,1.3838
MT_2908_3067_24_94.6_0.1_0.12_44.1_1.0_111_+.aln,-0.20691823899371067,-0.16163522012578616,-2.553382070360915,1.0,94.6,-0.3073584905660377,8.0,-1.11,1.5723
MT_2932_3105_24_95.0_0.1_0.11_45.3_0.9_110_-.aln,-0.20907514450867054,-0.1485549132947977,-3.1901454692009517,1.0,95.0,-0.31381502890173407,7.45,-1.1,1.4759
MT_2906_3052_24_93.8_0.1_0.14_43.7_1.1_135_+.aln,-0.2167808219178082,-0.14883561643835616,-2.3807824538615363,0.0,93.8,-0.2949315068493151,7.37,-1.35,1.5087
MT_2931_3190_24_88.0_0.2_0.28_42.9_2.6_257_+.aln,-0.19895752895752897,-0.2172972972972973,-9.233547740964415,2.0,88.0,-0.3164478764478764,10.71,-2.57,1.8032
MT_2908_3067_24_94.6_0.1_0.12_44.1_1.0_132_-.aln,-0.2230817610062893,-0.16836477987421383,-0.7559332722089076,0.0,94.6,-0.31798742138364783,8.81,-1.32,1.4261
MT_2915_3100_24_95.2_0.1_0.11_46.1_0.9_106_-.aln,-0.20983783783783783,-0.16772972972972974,-3.474790581181024,2.0,95.2,-0.3348108108108108,8.08,-1.06,1.4156
MT_2825_2989_24_80.8_0.2_0.44_41.0_5.2_308_+.aln,-0.10542682926829268,-0.19189024390243903,-8.488797344178069,2.0,80.8,-0.16128048780487805,7.23,-3.08,1.7954
MT_2906_3052_24_93.8_0.1_0.14_43.7_1.1_135_-.aln,-0.2065068493150685,-0.15726027397260275,0.644025764323877,0.0,93.8,-0.2964383561643836,7.26,-1.35,1.3784
MT_2812_2932_24_76.5_0.2_0.54_41.5_6.4_595_+.aln,-0.17691666666666667,-0.20199999999999999,-8.11882940442586,2.0,76.5,-0.12791666666666665,5.06,-5.95,1.6445
MT_2812_2932_24_76.5_0.2_0.54_41.5_6.4_555_-.aln,-0.20891666666666667,-0.1985833333333333,-7.300622818376263,2.0,76.5,-0.15333333333333332,5.49,-5.55,1.4662
MT_2825_2989_24_80.8_0.2_0.44_41.0_5.2_413_-.aln,-0.17115853658536587,-0.2050609756097561,-6.999158284905016,2.0,80.8,-0.2175609756097561,6.58,-4.13,1.5622
MT_2838_3096_24_86.9_0.2_0.3_43.5_3.7_258_+.aln,-0.17162790697674418,-0.21949612403100777,-7.497951345413549,2.0,86.9,-0.29589147286821704,10.13,-2.58,1.7456
MT_2725_2935_24_71.1_0.2_0.69_39.0_8.0_479_+.aln,-0.15004761904761907,-0.1767142857142857,-16.774409035247576,7.0,71.1,-0.121,9.02,-4.79,1.4863
MT_2728_2966_24_73.3_0.2_0.63_38.5_7.2_567_+.aln,-0.1492436974789916,-0.16869747899159662,-16.633283876224894,7.0,73.3,-0.13256302521008403,7.79,-5.67,1.5276
MT_2815_3101_24_86.9_0.2_0.3_43.9_3.3_289_+.aln,-0.20318181818181819,-0.21678321678321677,-6.98666551882559,2.0,86.9,-0.30157342657342656,11.96,-2.89,1.7205
MT_2725_2935_24_71.1_0.2_0.69_39.0_8.0_573_-.aln,-0.17042857142857143,-0.1799047619047619,-17.493194718214625,7.0,71.1,-0.1428095238095238,7.6,-5.73,1.2874
MT_2931_3190_24_88.0_0.2_0.28_42.9_2.6_215_-.aln,-0.19992277992277993,-0.20783783783783782,-10.093527040409766,1.0,88.0,-0.33,10.47,-2.15,1.6029
MT_2657_2723_24_86.2_0.2_0.33_42.9_0.0_268_+.aln,-0.15575757575757576,-0.20166666666666666,-8.034108586910103,2.0,86.2,-0.18106060606060606,4.49,-2.68,1.8488
MT_2657_2723_24_86.2_0.2_0.33_42.9_0.0_146_-.aln,-0.16,-0.18166666666666667,-11.201761059194766,2.0,86.2,-0.2271212121212121,5.16,-1.46,1.6293
MT_2655_2723_24_86.6_0.2_0.32_43.1_0.0_264_+.aln,-0.17470588235294118,-0.20205882352941176,-10.189135324497919,2.0,86.6,-0.18970588235294117,4.96,-2.64,1.8306
MT_2728_2966_24_73.3_0.2_0.63_38.5_7.2_570_-.aln,-0.17718487394957985,-0.17983193277310924,-17.92913498996,6.0,73.3,-0.16096638655462187,8.18,-5.7,1.3303
MT_2653_2720_24_86.4_0.2_0.32_43.8_0.0_263_+.aln,-0.19955223880597014,-0.18462686567164177,-8.333205993232601,2.0,86.4,-0.18761194029850747,5.01,-2.63,1.8034
MT_2655_2723_24_86.6_0.2_0.32_43.1_0.0_190_-.aln,-0.1636764705882353,-0.2086764705882353,-12.706306049254234,2.0,86.6,-0.23044117647058823,5.07,-1.9,1.711
MT_2653_2720_24_86.4_0.2_0.32_43.8_0.0_179_-.aln,-0.16358208955223882,-0.20567164179104477,-10.615109203469446,2.0,86.4,-0.22701492537313434,5.34,-1.79,1.6618
MT_2641_2733_24_87.9_0.1_0.29_45.6_0.0_288_+.aln,-0.22695652173913042,-0.21673913043478263,-8.538489468006771,2.0,87.9,-0.2608695652173913,5.83,-2.88,1.733
MT_2838_3096_24_86.9_0.2_0.3_43.5_3.7_263_-.aln,-0.19143410852713177,-0.2393798449612403,-6.554523457593313,2.0,86.9,-0.3167054263565891,11.2,-2.63,1.559
MT_2583_2644_24_90.3_0.1_0.22_43.2_0.0_177_+.aln,-0.12737704918032786,-0.2078688524590164,-1.0180582318804519,0.0,90.3,-0.2245901639344262,4.09,-1.77,1.6955
MT_2634_2738_24_87.5_0.1_0.3_46.8_0.0_300_+.aln,-0.23875,-0.21884615384615386,-8.283550063855976,2.0,87.5,-0.27528846153846154,6.33,-3.0,1.5991
MT_2641_2733_24_87.9_0.1_0.29_45.6_0.0_196_-.aln,-0.2009782608695652,-0.20467391304347823,-8.986446569458325,2.0,87.9,-0.2618478260869565,6.74,-1.96,1.6629
MT_2583_2644_24_90.3_0.1_0.22_43.2_0.0_77_-.aln,-0.09983606557377049,-0.19147540983606556,-1.752500544746064,0.0,90.3,-0.2245901639344262,5.3,-0.77,1.7871
MT_2634_2738_24_87.5_0.1_0.3_46.8_0.0_257_-.aln,-0.23192307692307693,-0.22355769230769232,-9.133937252179942,2.0,87.5,-0.28557692307692306,6.87,-2.57,1.6362
MT_2717_2984_24_75.6_0.2_0.58_39.5_6.7_574_+.aln,-0.15456928838951312,-0.17453183520599252,-18.347262574620544,7.0,75.6,-0.16254681647940075,7.8,-5.74,1.5437
MT_2566_2639_24_90.7_0.1_0.21_48.4_0.0_107_+.aln,-0.21232876712328766,-0.1867123287671233,-0.8330107257766038,0.0,90.7,-0.3145205479452055,6.17,-1.07,1.5519
MT_2566_2639_24_90.7_0.1_0.21_48.4_0.0_49_-.aln,-0.14904109589041098,-0.1826027397260274,-1.829661996329293,0.0,90.7,-0.2897260273972603,6.24,-0.49,1.5378
MT_2567_2813_24_78.9_0.2_0.51_41.7_4.0_383_+.aln,-0.1766260162601626,-0.1947560975609756,-18.401981407065527,5.0,78.9,-0.21317073170731707,10.31,-3.83,1.559
MT_2815_3101_24_86.9_0.2_0.3_43.9_3.3_288_-.aln,-0.21842657342657343,-0.22125874125874126,-6.117546047749167,2.0,86.9,-0.33178321678321676,10.7,-2.88,1.5055
MT_2568_2827_24_79.7_0.2_0.49_43.2_3.8_511_+.aln,-0.21467181467181468,-0.2052123552123552,-18.685654475893553,4.0,79.7,-0.2394980694980695,9.26,-5.11,1.5201
MT_2565_2815_24_79.2_0.2_0.5_42.3_3.9_383_+.aln,-0.18212,-0.19691999999999998,-18.24458558809182,5.0,79.2,-0.23256,9.71,-3.83,1.5529
MT_2717_2984_24_75.6_0.2_0.58_39.5_6.7_505_-.aln,-0.16928838951310862,-0.18307116104868915,-17.949338024706485,7.0,75.6,-0.19209737827715356,8.48,-5.05,1.3365
MT_2535_2639_24_89.4_0.2_0.24_49.9_2.6_99_+.aln,-0.19346153846153846,-0.23451923076923079,-1.2047284209368339,0.0,89.4,-0.3560576923076923,8.02,-0.99,1.6287
MT_2547_2734_24_88.3_0.1_0.27_46.6_1.4_233_+.aln,-0.19679144385026737,-0.2293048128342246,-8.3693504574402,1.0,88.3,-0.31941176470588234,8.78,-2.33,1.7242
MT_2535_2639_24_89.4_0.2_0.24_49.9_2.6_84_-.aln,-0.18326923076923077,-0.22519230769230772,-1.8808959423215907,0.0,89.4,-0.3392307692307692,8.53,-0.84,1.6345
MT_2518_2573_24_87.7_0.2_0.3_54.4_4.7_64_+.aln,-0.11218181818181817,-0.26127272727272727,0.06101872205073346,0.0,87.7,-0.30872727272727274,5.6,-0.64,2.146
MT_2518_2573_24_87.7_0.2_0.3_54.4_4.7_54_-.aln,-0.1318181818181818,-0.22836363636363638,0.16705727108592675,0.0,87.7,-0.314,4.69,-0.54,1.6877
MT_2567_2813_24_78.9_0.2_0.51_41.7_4.0_293_-.aln,-0.16878048780487806,-0.19422764227642278,-20.021035173595386,5.0,78.9,-0.2385772357723577,10.44,-2.93,1.467
MT_2568_2827_24_79.7_0.2_0.49_43.2_3.8_426_-.aln,-0.18335907335907337,-0.20432432432432432,-20.059880139250975,6.0,79.7,-0.24830115830115831,8.48,-4.26,1.4694
MT_2565_2815_24_79.2_0.2_0.5_42.3_3.9_331_-.aln,-0.16608,-0.19112,-19.09936036195675,4.0,79.2,-0.23396,9.3,-3.31,1.4483
MT_2486_2651_24_89.4_0.1_0.25_47.9_2.3_199_+.aln,-0.21545454545454543,-0.23272727272727273,-4.536390663596533,2.0,89.4,-0.339030303030303,9.28,-1.99,1.7227
MT_2547_2734_24_88.3_0.1_0.27_46.6_1.4_137_-.aln,-0.16379679144385026,-0.22679144385026737,-8.86619293372532,1.0,88.3,-0.32304812834224594,10.39,-1.37,1.6771
MT_2338_2442_24_63.2_0.2_0.89_36.7_6.6_466_+.aln,-0.04528846153846154,-0.15826923076923077,-5.5451673308848894,3.0,63.2,-0.04432692307692308,3.55,-4.66,1.5939
MT_2338_2442_24_63.2_0.2_0.89_36.7_6.6_520_-.aln,-0.06836538461538462,-0.16788461538461538,-5.6878416919815455,3.0,63.2,-0.0685576923076923,3.63,-5.2,1.049
MT_2327_2451_24_64.3_0.2_0.86_38.4_7.3_505_+.aln,-0.06782258064516129,-0.15572580645161288,-5.615816895668624,4.0,64.3,-0.056209677419354835,4.1,-5.06,1.4242
MT_2327_2451_24_64.3_0.2_0.86_38.4_7.3_541_-.aln,-0.09120967741935485,-0.1706451612903226,-6.158842078932946,4.0,64.3,-0.07741935483870968,4.48,-5.41,1.0572
MT_2324_2452_24_64.9_0.2_0.84_37.5_7.7_501_+.aln,-0.075546875,-0.145546875,-5.475446807253081,4.0,64.9,-0.0521875,4.29,-5.02,1.4355
MT_2489_2734_24_89.5_0.1_0.25_47.1_1.1_99_+.aln,-0.20310204081632652,-0.1766938775510204,-9.628259963739735,2.0,89.5,-0.33453061224489794,11.57,-0.99,1.4631
MT_2486_2651_24_89.4_0.1_0.25_47.9_2.3_167_-.aln,-0.2283030303030303,-0.2113939393939394,-4.947275285419885,2.0,89.4,-0.36103030303030303,8.31,-1.67,1.5331
MT_2324_2452_24_64.9_0.2_0.84_37.5_7.7_545_-.aln,-0.10296875,-0.168359375,-6.012525903742994,4.0,64.9,-0.077578125,4.81,-5.45,1.0695
MT_2452_2672_24_88.8_0.1_0.26_45.0_1.7_227_+.aln,-0.19454545454545452,-0.22568181818181818,-11.6548204218787,5.0,88.8,-0.29986363636363633,11.83,-2.28,1.7597
MT_2473_2722_24_88.5_0.1_0.27_46.8_1.5_242_+.aln,-0.20971887550200802,-0.21176706827309236,-7.96694233207951,3.0,88.5,-0.3143775100401606,11.5,-2.42,1.5999
MT_2187_2456_24_69.2_0.2_0.73_34.3_6.7_484_+.aln,-0.0637918215613383,-0.10613382899628253,-5.424712833118184,4.0,69.2,-0.06464684014869888,5.86,-4.84,1.3198
MT_2185_2450_24_69.0_0.2_0.74_35.0_6.8_461_+.aln,-0.06396226415094339,-0.1059245283018868,-5.540342191119472,4.0,69.0,-0.06479245283018868,6.04,-4.61,1.3326
MT_2187_2456_24_69.2_0.2_0.73_34.3_6.7_357_-.aln,-0.0774721189591078,-0.11769516728624535,-5.837369886765521,4.0,69.2,-0.10520446096654275,7.33,-3.57,0.9223
MT_2185_2450_24_69.0_0.2_0.74_35.0_6.8_429_-.aln,-0.07267924528301888,-0.12849056603773584,-5.850574569478051,3.0,69.0,-0.10630188679245284,6.18,-4.29,0.9204
MT_2489_2734_24_89.5_0.1_0.25_47.1_1.1_37_-.aln,-0.20428571428571426,-0.16791836734693877,-12.355501342207095,2.0,89.5,-0.35922448979591837,9.42,-0.37,1.3857
MT_2452_2672_24_88.8_0.1_0.26_45.0_1.7_206_-.aln,-0.21654545454545454,-0.21186363636363637,-11.562652218053632,5.0,88.8,-0.33222727272727276,10.44,-2.07,1.4988
MT_2142_2257_24_73.7_0.2_0.64_34.8_10.4_305_+.aln,-0.06156521739130435,-0.12521739130434784,-6.909907793846074,2.0,73.7,-0.07617391304347826,4.47,-3.05,1.8562
MT_2142_2257_24_73.7_0.2_0.64_34.8_10.4_186_-.aln,-0.09052173913043478,-0.13626086956521738,-6.7944437943060825,2.0,73.7,-0.14156521739130437,5.31,-1.86,1.0878
MT_2056_2270_24_71.6_0.2_0.68_34.7_7.1_366_+.aln,-0.085,-0.12144859813084112,-7.059981844992337,4.0,71.6,-0.07873831775700935,7.58,-3.66,1.4289
MT_2042_2269_24_72.2_0.2_0.66_33.9_6.7_555_+.aln,-0.09823788546255507,-0.13823788546255505,-13.417136998531056,7.0,72.2,-0.0879295154185022,6.16,-5.55,1.5518
MT_2174_2450_24_69.9_0.2_0.72_35.3_6.6_434_+.aln,-0.07876811594202898,-0.1052536231884058,-5.602880714316319,3.0,69.9,-0.07492753623188406,6.92,-4.35,1.3782
